flight_id,crew_id,assignment_role
F004296,C041,Cabin Crew
F004297,C019,Captain
F004297,C015,First Officer
F004297,C074,Cabin Crew
F004297,C034,Cabin Crew
F004297,C051,Cabin Crew
F004298,C030,Captain
F004298,C025,First Officer
F004298,C057,Cabin Crew
F004298,C049,Cabin Crew
F004298,C071,Cabin Crew
F004299,C026,Captain
F004299,C025,First Officer
F004299,C039,Cabin Crew
F004299,C018,Cabin Crew
F004299,C072,Cabin Crew
F004300,C077,Captain
F004300,C067,First Officer
F004300,C049,Cabin Crew
F004300,C075,Cabin Crew
F004300,C034,Cabin Crew
F004301,C009,Captain
F004301,C061,First Officer
F004301,C045,Cabin Crew
F004301,C035,Cabin Crew
F004301,C012,Cabin Crew
F004302,C031,Captain
F004302,C059,First Officer
F004302,C060,Cabin Crew
F004302,C027,Cabin Crew
F004302,C007,Cabin Crew
F004303,C038,Captain
F004303,C029,First Officer
F004303,C006,Cabin Crew
F004303,C063,Cabin Crew
F004303,C071,Cabin Crew
F004304,C023,Captain
F004304,C048,First Officer
F004304,C039,Cabin Crew
F004304,C007,Cabin Crew
F004304,C045,Cabin Crew
F004305,C024,Captain
F004305,C028,First Officer
F004305,C049,Cabin Crew
F004305,C002,Cabin Crew
F004305,C041,Cabin Crew
F004306,C043,Captain
F004306,C020,First Officer
F004306,C040,Cabin Crew
F004306,C036,Cabin Crew
F004306,C033,Cabin Crew
F004307,C044,Captain
F004307,C028,First Officer
F004307,C040,Cabin Crew
F004307,C045,Cabin Crew
F004307,C060,Cabin Crew
F004308,C044,Captain
F004308,C017,First Officer
F004308,C060,Cabin Crew
F004308,C014,Cabin Crew
F004308,C046,Cabin Crew
F004309,C079,Captain
F004309,C055,First Officer
F004309,C033,Cabin Crew
F004309,C054,Cabin Crew
F004309,C056,Cabin Crew
F004310,C053,Captain
F004310,C001,First Officer
F004310,C047,Cabin Crew
F004310,C074,Cabin Crew
F004310,C045,Cabin Crew
F004311,C019,Captain
F004311,C017,First Officer
F004311,C005,Cabin Crew
F004311,C014,Cabin Crew
F004311,C010,Cabin Crew
F004312,C058,Captain
F004312,C073,First Officer
F004312,C065,Cabin Crew
F004312,C063,Cabin Crew
F004312,C071,Cabin Crew
F004313,C024,Captain
F004313,C032,First Officer
F004313,C041,Cabin Crew
F004313,C004,Cabin Crew
F004313,C049,Cabin Crew
F004314,C079,Captain
F004314,C069,First Officer
F004314,C072,Cabin Crew
F004314,C007,Cabin Crew
F004314,C006,Cabin Crew
F004315,C044,Captain
F004315,C029,First Officer
F004315,C006,Cabin Crew
F004315,C065,Cabin Crew
F004315,C036,Cabin Crew
F004316,C024,Captain
F004316,C020,First Officer
F004316,C057,Cabin Crew
F004316,C018,Cabin Crew
F004316,C003,Cabin Crew
F004317,C030,Captain
F004317,C017,First Officer
F004317,C072,Cabin Crew
F004317,C045,Cabin Crew
F004317,C037,Cabin Crew
F004318,C038,Captain
F004318,C017,First Officer
F004318,C072,Cabin Crew
F004318,C065,Cabin Crew
F004318,C003,Cabin Crew
F004319,C058,Captain
F004319,C061,First Officer
F004319,C027,Cabin Crew
F004319,C071,Cabin Crew
F004319,C049,Cabin Crew
F004320,C013,Captain
F004320,C028,First Officer
F004320,C022,Cabin Crew
F004320,C008,Cabin Crew
F004320,C004,Cabin Crew
F004321,C011,Captain
F004321,C061,First Officer
F004321,C060,Cabin Crew
F004321,C005,Cabin Crew
F004321,C037,Cabin Crew
F004322,C013,Captain
F004322,C073,First Officer
F004322,C021,Cabin Crew
F004322,C010,Cabin Crew
F004322,C006,Cabin Crew
F004323,C038,Captain
F004323,C055,First Officer
F004323,C036,Cabin Crew
F004323,C051,Cabin Crew
F004323,C014,Cabin Crew
F004324,C038,Captain
F004324,C048,First Officer
F004324,C008,Cabin Crew
F004324,C035,Cabin Crew
F004324,C046,Cabin Crew
F004325,C068,Captain
F004325,C025,First Officer
F004325,C008,Cabin Crew
F004325,C046,Cabin Crew
F004325,C056,Cabin Crew
F004326,C026,Captain
F004326,C067,First Officer
F004326,C051,Cabin Crew
F004326,C057,Cabin Crew
F004326,C037,Cabin Crew
F004327,C052,Captain
F004327,C069,First Officer
F004327,C074,Cabin Crew
F004327,C064,Cabin Crew
F004327,C002,Cabin Crew
F004328,C044,Captain
F004328,C067,First Officer
F004328,C045,Cabin Crew
F004328,C047,Cabin Crew
F004328,C037,Cabin Crew
F004329,C043,Captain
F004329,C015,First Officer
F004329,C072,Cabin Crew
F004329,C018,Cabin Crew
F004329,C008,Cabin Crew
F004330,C009,Captain
F004330,C069,First Officer
F004330,C036,Cabin Crew
F004330,C035,Cabin Crew
F004330,C051,Cabin Crew
F004331,C038,Captain
F004331,C029,First Officer
F004331,C071,Cabin Crew
F004331,C004,Cabin Crew
F004331,C002,Cabin Crew
F004332,C038,Captain
F004332,C059,First Officer
F004332,C057,Cabin Crew
F004332,C060,Cabin Crew
F004332,C041,Cabin Crew
F004333,C044,Captain
F004333,C016,First Officer
F004333,C051,Cabin Crew
F004333,C046,Cabin Crew
F004333,C002,Cabin Crew
F004334,C044,Captain
F004334,C069,First Officer
F004334,C006,Cabin Crew
F004334,C003,Cabin Crew
F004334,C075,Cabin Crew
F004335,C058,Captain
F004335,C055,First Officer
F004335,C039,Cabin Crew
F004335,C012,Cabin Crew
F004335,C034,Cabin Crew
F004336,C013,Captain
F004336,C076,First Officer
F004336,C004,Cabin Crew
F004336,C007,Cabin Crew
F004336,C071,Cabin Crew
F004337,C023,Captain
F004337,C020,First Officer
F004337,C066,Cabin Crew
F004337,C003,Cabin Crew
F004337,C021,Cabin Crew
F004338,C024,Captain
F004338,C015,First Officer
F004338,C049,Cabin Crew
F004338,C004,Cabin Crew
F004338,C006,Cabin Crew
F004339,C079,Captain
F004339,C062,First Officer
F004339,C045,Cabin Crew
F004339,C003,Cabin Crew
F004339,C064,Cabin Crew
F004340,C052,Captain
F004340,C020,First Officer
F004340,C057,Cabin Crew
F004340,C060,Cabin Crew
F004340,C037,Cabin Crew
F004341,C068,Captain
F004341,C028,First Officer
F004341,C014,Cabin Crew
F004341,C003,Cabin Crew
F004341,C056,Cabin Crew
F004342,C024,Captain
F004342,C069,First Officer
F004342,C002,Cabin Crew
F004342,C006,Cabin Crew
F004342,C005,Cabin Crew
F004343,C077,Captain
F004343,C073,First Officer
F004343,C047,Cabin Crew
F004343,C022,Cabin Crew
F004343,C034,Cabin Crew
F004344,C030,Captain
F004344,C032,First Officer
F004344,C066,Cabin Crew
F004344,C004,Cabin Crew
F004344,C006,Cabin Crew
F004345,C024,Captain
F004345,C029,First Officer
F004345,C045,Cabin Crew
F004345,C060,Cabin Crew
F004345,C035,Cabin Crew
F004346,C026,Captain
F004346,C015,First Officer
F004346,C022,Cabin Crew
F004346,C063,Cabin Crew
F004346,C045,Cabin Crew
F004347,C078,Captain
F004347,C001,First Officer
F004347,C045,Cabin Crew
F004347,C040,Cabin Crew
F004347,C041,Cabin Crew
F004348,C078,Captain
F004348,C015,First Officer
F004348,C041,Cabin Crew
F004348,C037,Cabin Crew
F004348,C075,Cabin Crew
F004349,C030,Captain
F004349,C001,First Officer
F004349,C002,Cabin Crew
F004349,C065,Cabin Crew
F004349,C003,Cabin Crew
F004350,C058,Captain
F004350,C015,First Officer
F004350,C034,Cabin Crew
F004350,C027,Cabin Crew
F004350,C071,Cabin Crew
F004351,C058,Captain
F004351,C020,First Officer
F004351,C075,Cabin Crew
F004351,C027,Cabin Crew
F004351,C047,Cabin Crew
F004352,C031,Captain
F004352,C017,First Officer
F004352,C018,Cabin Crew
F004352,C047,Cabin Crew
F004352,C036,Cabin Crew
F004353,C038,Captain
F004353,C061,First Officer
F004353,C007,Cabin Crew
F004353,C003,Cabin Crew
F004353,C018,Cabin Crew
F004354,C078,Captain
F004354,C017,First Officer
F004354,C012,Cabin Crew
F004354,C027,Cabin Crew
F004354,C075,Cabin Crew
F004355,C038,Captain
F004355,C073,First Officer
F004355,C005,Cabin Crew
F004355,C035,Cabin Crew
F004355,C040,Cabin Crew
F004356,C068,Captain
F004356,C028,First Officer
F004356,C012,Cabin Crew
F004356,C057,Cabin Crew
F004356,C049,Cabin Crew
F004357,C077,Captain
F004357,C029,First Officer
F004357,C003,Cabin Crew
F004357,C039,Cabin Crew
F004357,C036,Cabin Crew
F004358,C038,Captain
F004358,C070,First Officer
F004358,C007,Cabin Crew
F004358,C004,Cabin Crew
F004358,C006,Cabin Crew
F004359,C023,Captain
F004359,C020,First Officer
F004359,C039,Cabin Crew
F004359,C007,Cabin Crew
F004359,C045,Cabin Crew
F004360,C043,Captain
F004360,C061,First Officer
F004360,C063,Cabin Crew
F004360,C054,Cabin Crew
F004360,C021,Cabin Crew
F004361,C053,Captain
F004361,C062,First Officer
F004361,C066,Cabin Crew
F004361,C022,Cabin Crew
F004361,C034,Cabin Crew
F004362,C013,Captain
F004362,C061,First Officer
F004362,C063,Cabin Crew
F004362,C072,Cabin Crew
F004362,C051,Cabin Crew
F004363,C009,Captain
F004363,C032,First Officer
F004363,C002,Cabin Crew
F004363,C021,Cabin Crew
F004363,C071,Cabin Crew
F004364,C043,Captain
F004364,C001,First Officer
F004364,C008,Cabin Crew
F004364,C056,Cabin Crew
F004364,C072,Cabin Crew
F004365,C030,Captain
F004365,C029,First Officer
F004365,C021,Cabin Crew
F004365,C022,Cabin Crew
F004365,C074,Cabin Crew
F004366,C019,Captain
F004366,C017,First Officer
F004366,C066,Cabin Crew
F004366,C022,Cabin Crew
F004366,C035,Cabin Crew
F004367,C042,Captain
F004367,C073,First Officer
F004367,C051,Cabin Crew
F004367,C012,Cabin Crew
F004367,C034,Cabin Crew
F004368,C038,Captain
F004368,C055,First Officer
F004368,C063,Cabin Crew
F004368,C040,Cabin Crew
F004368,C005,Cabin Crew
F004369,C031,Captain
F004369,C029,First Officer
F004369,C003,Cabin Crew
F004369,C057,Cabin Crew
F004369,C065,Cabin Crew
F004370,C068,Captain
F004370,C029,First Officer
F004370,C036,Cabin Crew
F004370,C041,Cabin Crew
F004370,C003,Cabin Crew
F004371,C013,Captain
F004371,C059,First Officer
F004371,C066,Cabin Crew
F004371,C039,Cabin Crew
F004371,C065,Cabin Crew
F004372,C058,Captain
F004372,C061,First Officer
F004372,C039,Cabin Crew
F004372,C003,Cabin Crew
F004372,C054,Cabin Crew
F004373,C079,Captain
F004373,C062,First Officer
F004373,C012,Cabin Crew
F004373,C039,Cabin Crew
F004373,C041,Cabin Crew
F004374,C030,Captain
F004374,C048,First Officer
F004374,C051,Cabin Crew
F004374,C035,Cabin Crew
F004374,C027,Cabin Crew
F004375,C009,Captain
F004375,C001,First Officer
F004375,C056,Cabin Crew
F004375,C051,Cabin Crew
F004375,C007,Cabin Crew
F004376,C042,Captain
F004376,C001,First Officer
F004376,C008,Cabin Crew
F004376,C037,Cabin Crew
F004376,C022,Cabin Crew
F004377,C011,Captain
F004377,C048,First Officer
F004377,C071,Cabin Crew
F004377,C040,Cabin Crew
F004377,C027,Cabin Crew
F004378,C013,Captain
F004378,C020,First Officer
F004378,C027,Cabin Crew
F004378,C049,Cabin Crew
F004378,C063,Cabin Crew
F004379,C077,Captain
F004379,C067,First Officer
F004379,C047,Cabin Crew
F004379,C075,Cabin Crew
F004379,C051,Cabin Crew
F004380,C058,Captain
F004380,C015,First Officer
F004380,C010,Cabin Crew
F004380,C066,Cabin Crew
F004380,C041,Cabin Crew
F004381,C077,Captain
F004381,C076,First Officer
F004381,C007,Cabin Crew
F004381,C063,Cabin Crew
F004381,C003,Cabin Crew
F004382,C026,Captain
F004382,C016,First Officer
F004382,C054,Cabin Crew
F004382,C047,Cabin Crew
F004382,C022,Cabin Crew
F004383,C077,Captain
F004383,C076,First Officer
F004383,C004,Cabin Crew
F004383,C057,Cabin Crew
F004383,C075,Cabin Crew
F004384,C009,Captain
F004384,C062,First Officer
F004384,C045,Cabin Crew
F004384,C064,Cabin Crew
F004384,C066,Cabin Crew
F004385,C052,Captain
F004385,C055,First Officer
F004385,C046,Cabin Crew
F004385,C063,Cabin Crew
F004385,C056,Cabin Crew
F004386,C009,Captain
F004386,C015,First Officer
F004386,C046,Cabin Crew
F004386,C074,Cabin Crew
F004386,C057,Cabin Crew
F004387,C052,Captain
F004387,C062,First Officer
F004387,C040,Cabin Crew
F004387,C007,Cabin Crew
F004387,C003,Cabin Crew
F004388,C038,Captain
F004388,C028,First Officer
F004388,C003,Cabin Crew
F004388,C005,Cabin Crew
F004388,C050,Cabin Crew
F004389,C023,Captain
F004389,C055,First Officer
F004389,C012,Cabin Crew
F004389,C022,Cabin Crew
F004389,C050,Cabin Crew
F004390,C023,Captain
F004390,C073,First Officer
F004390,C050,Cabin Crew
F004390,C040,Cabin Crew
F004390,C033,Cabin Crew
F004391,C011,Captain
F004391,C080,First Officer
F004391,C003,Cabin Crew
F004391,C012,Cabin Crew
F004391,C063,Cabin Crew
F004392,C043,Captain
F004392,C032,First Officer
F004392,C072,Cabin Crew
F004392,C047,Cabin Crew
F004392,C071,Cabin Crew
F004393,C013,Captain
F004393,C015,First Officer
F004393,C008,Cabin Crew
F004393,C027,Cabin Crew
F004393,C065,Cabin Crew
F004394,C077,Captain
F004394,C069,First Officer
F004394,C003,Cabin Crew
F004394,C041,Cabin Crew
F004394,C008,Cabin Crew
F004395,C026,Captain
F004395,C055,First Officer
F004395,C014,Cabin Crew
F004395,C012,Cabin Crew
F004395,C002,Cabin Crew
F004396,C038,Captain
F004396,C025,First Officer
F004396,C056,Cabin Crew
F004396,C054,Cabin Crew
F004396,C075,Cabin Crew
F004397,C030,Captain
F004397,C080,First Officer
F004397,C047,Cabin Crew
F004397,C012,Cabin Crew
F004397,C007,Cabin Crew
F004398,C077,Captain
F004398,C017,First Officer
F004398,C075,Cabin Crew
F004398,C005,Cabin Crew
F004398,C027,Cabin Crew
F004399,C009,Captain
F004399,C080,First Officer
F004399,C054,Cabin Crew
F004399,C010,Cabin Crew
F004399,C007,Cabin Crew
F004400,C079,Captain
F004400,C017,First Officer
F004400,C035,Cabin Crew
F004400,C010,Cabin Crew
F004400,C063,Cabin Crew
F004401,C009,Captain
F004401,C015,First Officer
F004401,C066,Cabin Crew
F004401,C054,Cabin Crew
F004401,C005,Cabin Crew
F004402,C077,Captain
F004402,C001,First Officer
F004402,C033,Cabin Crew
F004402,C054,Cabin Crew
F004402,C046,Cabin Crew
F004403,C031,Captain
F004403,C001,First Officer
F004403,C071,Cabin Crew
F004403,C006,Cabin Crew
F004403,C039,Cabin Crew
F004404,C068,Captain
F004404,C059,First Officer
F004404,C040,Cabin Crew
F004404,C051,Cabin Crew
F004404,C063,Cabin Crew
F004405,C053,Captain
F004405,C015,First Officer
F004405,C006,Cabin Crew
F004405,C049,Cabin Crew
F004405,C057,Cabin Crew
F004406,C024,Captain
F004406,C016,First Officer
F004406,C010,Cabin Crew
F004406,C014,Cabin Crew
F004406,C034,Cabin Crew
F004407,C078,Captain
F004407,C067,First Officer
F004407,C034,Cabin Crew
F004407,C057,Cabin Crew
F004407,C002,Cabin Crew
F004408,C023,Captain
F004408,C055,First Officer
F004408,C063,Cabin Crew
F004408,C027,Cabin Crew
F004408,C045,Cabin Crew
F004409,C024,Captain
F004409,C029,First Officer
F004409,C056,Cabin Crew
F004409,C022,Cabin Crew
F004409,C027,Cabin Crew
F004410,C052,Captain
F004410,C017,First Officer
F004410,C012,Cabin Crew
F004410,C033,Cabin Crew
F004410,C002,Cabin Crew
F004411,C023,Captain
F004411,C032,First Officer
F004411,C060,Cabin Crew
F004411,C066,Cabin Crew
F004411,C004,Cabin Crew
F004412,C068,Captain
F004412,C015,First Officer
F004412,C064,Cabin Crew
F004412,C022,Cabin Crew
F004412,C002,Cabin Crew
F004413,C077,Captain
F004413,C016,First Officer
F004413,C012,Cabin Crew
F004413,C054,Cabin Crew
F004413,C066,Cabin Crew
F004414,C023,Captain
F004414,C062,First Officer
F004414,C006,Cabin Crew
F004414,C060,Cabin Crew
F004414,C045,Cabin Crew
F004415,C058,Captain
F004415,C028,First Officer
F004415,C021,Cabin Crew
F004415,C071,Cabin Crew
F004415,C034,Cabin Crew
F004416,C038,Captain
F004416,C055,First Officer
F004416,C045,Cabin Crew
F004416,C007,Cabin Crew
F004416,C012,Cabin Crew
F004417,C068,Captain
F004417,C061,First Officer
F004417,C012,Cabin Crew
F004417,C074,Cabin Crew
F004417,C027,Cabin Crew
F004418,C013,Captain
F004418,C062,First Officer
F004418,C014,Cabin Crew
F004418,C050,Cabin Crew
F004418,C041,Cabin Crew
F004419,C077,Captain
F004419,C032,First Officer
F004419,C022,Cabin Crew
F004419,C033,Cabin Crew
F004419,C063,Cabin Crew
F004420,C013,Captain
F004420,C015,First Officer
F004420,C022,Cabin Crew
F004420,C065,Cabin Crew
F004420,C021,Cabin Crew
F004421,C053,Captain
F004421,C055,First Officer
F004421,C072,Cabin Crew
F004421,C006,Cabin Crew
F004421,C050,Cabin Crew
F004422,C077,Captain
F004422,C069,First Officer
F004422,C049,Cabin Crew
F004422,C006,Cabin Crew
F004422,C056,Cabin Crew
F004423,C011,Captain
F004423,C025,First Officer
F004423,C037,Cabin Crew
F004423,C050,Cabin Crew
F004423,C005,Cabin Crew
F004424,C077,Captain
F004424,C025,First Officer
F004424,C045,Cabin Crew
F004424,C065,Cabin Crew
F004424,C010,Cabin Crew
F004425,C023,Captain
F004425,C032,First Officer
F004425,C018,Cabin Crew
F004425,C046,Cabin Crew
F004425,C035,Cabin Crew
F004426,C042,Captain
F004426,C025,First Officer
F004426,C012,Cabin Crew
F004426,C060,Cabin Crew
F004426,C008,Cabin Crew
F004427,C053,Captain
F004427,C061,First Officer
F004427,C033,Cabin Crew
F004427,C064,Cabin Crew
F004427,C041,Cabin Crew
F004428,C044,Captain
F004428,C055,First Officer
F004428,C005,Cabin Crew
F004428,C066,Cabin Crew
F004428,C064,Cabin Crew
F004429,C053,Captain
F004429,C067,First Officer
F004429,C066,Cabin Crew
F004429,C033,Cabin Crew
F004429,C004,Cabin Crew
F004430,C052,Captain
F004430,C073,First Officer
F004430,C010,Cabin Crew
F004430,C046,Cabin Crew
F004430,C040,Cabin Crew
F004431,C026,Captain
F004431,C017,First Officer
F004431,C036,Cabin Crew
F004431,C027,Cabin Crew
F004431,C005,Cabin Crew
F004432,C031,Captain
F004432,C080,First Officer
F004432,C066,Cabin Crew
F004432,C010,Cabin Crew
F004432,C075,Cabin Crew
F004433,C052,Captain
F004433,C073,First Officer
F004433,C006,Cabin Crew
F004433,C004,Cabin Crew
F004433,C045,Cabin Crew
F004434,C024,Captain
F004434,C080,First Officer
F004434,C003,Cabin Crew
F004434,C037,Cabin Crew
F004434,C022,Cabin Crew
F004435,C024,Captain
F004435,C048,First Officer
F004435,C002,Cabin Crew
F004435,C035,Cabin Crew
F004435,C056,Cabin Crew
F004436,C024,Captain
F004436,C076,First Officer
F004436,C007,Cabin Crew
F004436,C060,Cabin Crew
F004436,C039,Cabin Crew
F004437,C058,Captain
F004437,C067,First Officer
F004437,C071,Cabin Crew
F004437,C072,Cabin Crew
F004437,C064,Cabin Crew
F004438,C019,Captain
F004438,C076,First Officer
F004438,C036,Cabin Crew
F004438,C066,Cabin Crew
F004438,C039,Cabin Crew
F004439,C023,Captain
F004439,C020,First Officer
F004439,C014,Cabin Crew
F004439,C054,Cabin Crew
F004439,C051,Cabin Crew
F004440,C023,Captain
F004440,C017,First Officer
F004440,C040,Cabin Crew
F004440,C051,Cabin Crew
F004440,C049,Cabin Crew
F004441,C009,Captain
F004441,C029,First Officer
F004441,C008,Cabin Crew
F004441,C034,Cabin Crew
F004441,C051,Cabin Crew
F004442,C024,Captain
F004442,C015,First Officer
F004442,C036,Cabin Crew
F004442,C051,Cabin Crew
F004442,C063,Cabin Crew
F004443,C068,Captain
F004443,C029,First Officer
F004443,C039,Cabin Crew
F004443,C014,Cabin Crew
F004443,C064,Cabin Crew
F004444,C013,Captain
F004444,C028,First Officer
F004444,C005,Cabin Crew
F004444,C006,Cabin Crew
F004444,C050,Cabin Crew
F004445,C009,Captain
F004445,C001,First Officer
F004445,C006,Cabin Crew
F004445,C004,Cabin Crew
F004445,C039,Cabin Crew
F004446,C058,Captain
F004446,C067,First Officer
F004446,C063,Cabin Crew
F004446,C022,Cabin Crew
F004446,C071,Cabin Crew
F004447,C026,Captain
F004447,C059,First Officer
F004447,C008,Cabin Crew
F004447,C054,Cabin Crew
F004447,C018,Cabin Crew
F004448,C052,Captain
F004448,C055,First Officer
F004448,C008,Cabin Crew
F004448,C006,Cabin Crew
F004448,C041,Cabin Crew
F004449,C038,Captain
F004449,C020,First Officer
F004449,C060,Cabin Crew
F004449,C037,Cabin Crew
F004449,C033,Cabin Crew
F004450,C043,Captain
F004450,C076,First Officer
F004450,C002,Cabin Crew
F004450,C018,Cabin Crew
F004450,C004,Cabin Crew
F004451,C009,Captain
F004451,C032,First Officer
F004451,C040,Cabin Crew
F004451,C021,Cabin Crew
F004451,C047,Cabin Crew
F004452,C009,Captain
F004452,C032,First Officer
F004452,C050,Cabin Crew
F004452,C072,Cabin Crew
F004452,C056,Cabin Crew
F004453,C019,Captain
F004453,C032,First Officer
F004453,C056,Cabin Crew
F004453,C037,Cabin Crew
F004453,C065,Cabin Crew
F004454,C024,Captain
F004454,C025,First Officer
F004454,C034,Cabin Crew
F004454,C051,Cabin Crew
F004454,C005,Cabin Crew
F004455,C079,Captain
F004455,C055,First Officer
F004455,C012,Cabin Crew
F004455,C047,Cabin Crew
F004455,C018,Cabin Crew
F004456,C043,Captain
F004456,C029,First Officer
F004456,C041,Cabin Crew
F004456,C065,Cabin Crew
F004456,C006,Cabin Crew
F004457,C009,Captain
F004457,C076,First Officer
F004457,C072,Cabin Crew
F004457,C046,Cabin Crew
F004457,C041,Cabin Crew
F004458,C079,Captain
F004458,C025,First Officer
F004458,C064,Cabin Crew
F004458,C040,Cabin Crew
F004458,C007,Cabin Crew
F004459,C024,Captain
F004459,C016,First Officer
F004459,C072,Cabin Crew
F004459,C066,Cabin Crew
F004459,C054,Cabin Crew
F004460,C026,Captain
F004460,C059,First Officer
F004460,C008,Cabin Crew
F004460,C027,Cabin Crew
F004460,C046,Cabin Crew
F004461,C026,Captain
F004461,C048,First Officer
F004461,C049,Cabin Crew
F004461,C064,Cabin Crew
F004461,C045,Cabin Crew
F004462,C011,Captain
F004462,C016,First Officer
F004462,C075,Cabin Crew
F004462,C002,Cabin Crew
F004462,C007,Cabin Crew
F004463,C013,Captain
F004463,C067,First Officer
F004463,C074,Cabin Crew
F004463,C006,Cabin Crew
F004463,C049,Cabin Crew
F004464,C042,Captain
F004464,C067,First Officer
F004464,C056,Cabin Crew
F004464,C027,Cabin Crew
F004464,C074,Cabin Crew
F004465,C078,Captain
F004465,C076,First Officer
F004465,C065,Cabin Crew
F004465,C063,Cabin Crew
F004465,C066,Cabin Crew
F004466,C009,Captain
